,Open Bid_x,Open Bid_x,Open2,Short Swap USDPLN,2.9889
2009-03-09,0.35,0.35,3.66,5.573476702508961e-05,3.65091
2009-03-10,0.25,0.25,3.49,6.46090534979424e-05,3.62858
2009-03-11,0.3,0.3,3.5,5.034722222222222e-05,3.55523
2009-03-12,0.2,0.2,3.48,5.000000000000001e-05,3.46057
2009-03-13,0.35,0.35,3.51,5.574074074074073e-05,3.43578
2009-03-14,0.2,0.2,3.55,5.1215277777777766e-05,3.43578
2009-03-15,0.2,0.2,3.55,5.1215277777777766e-05,3.43578
2009-03-16,0.3,0.3,3.5,5.555555555555556e-05,3.38322
2009-03-17,0.35,0.35,3.45,4.713804713804714e-05,3.40347
2009-03-18,0.27,0.27,3.46,3.847296494355317e-05,3.31672
2009-03-19,0.25,0.25,3.48,3.94894894894895e-05,3.30613
2009-03-20,0.35,0.35,3.42,4.663299663299663e-05,3.32013
2009-03-21,0.25,0.25,3.2,3.888888888888889e-05,3.32013
2009-03-22,0.2,0.2,3.2,4.513888888888889e-05,3.32013
2009-03-23,0.5,0.5,3.4,4.012345679012346e-05,3.30445
2009-03-24,0.5,0.5,3.36,3.9506172839506166e-05,3.2891
2009-03-25,0.4,0.4,3.2,3.703703703703704e-05,3.3297
2009-03-26,0.25,0.25,3.1,5.658436213991769e-05,3.33749
2009-03-27,0.35,0.35,3.3,3.678678678678678e-05,3.35
2009-03-28,0.6,0.6,3.11,3.230994152046783e-05,3.35
2009-03-29,0.25,0.25,3.11,4.141414141414141e-05,3.35
2009-03-30,0.3,0.3,3.16,4.4444444444444447e-05,3.49875
2009-03-31,0.23,0.23,3.17,5.048798798798799e-05,3.46738
2009-04-01,0.25,0.25,3.21,5.884773662551439e-05,3.37909
2009-04-02,0.35,0.35,3.15,3.487318840579712e-05,3.25516
2009-04-03,0.35,0.35,3.2,3.494623655913979e-05,3.2454
2009-04-04,0.18,0.18,3.2,4.513888888888889e-05,3.2454
2009-04-05,0.4,0.4,3.2,4.208250166334e-05,3.2454
2009-04-06,0.23,0.23,2.9,4.797979797979799e-05,3.24624
2009-04-07,0.2,0.2,3.13,4.87037037037037e-05,3.31902
2009-04-08,0.33,0.33,3.11,3.460837887067394e-05,3.32602
2009-04-09,0.25,0.25,3.1,4.124579124579125e-05,3.27362
2009-04-10,0.23,0.23,3.09,5.7644110275689214e-05,3.27994
2009-04-11,0.1,0.1,3.18,4.479166666666666e-05,3.27994
2009-04-12,0.26,0.26,3.18,4.811183732752359e-05,3.27994
2009-04-13,0.3,0.3,3.18,4.479166666666666e-05,3.23257
2009-04-14,0.35,0.35,3.26,5.674603174603174e-05,3.18126
2009-04-15,0.25,0.25,3.15,4.2087542087542097e-05,3.18469
2009-04-16,0.1,0.1,3.16,4.4444444444444447e-05,3.22465
2009-04-17,0.25,0.25,3.19,5.249042145593869e-05,3.24264
2009-04-18,0.25,0.25,3.0,5.452674897119341e-05,3.24264
2009-04-19,0.25,0.25,3.0,4.780801209372638e-05,3.24264
2009-04-20,0.3,0.3,3.18,4.479166666666666e-05,3.2871
2009-04-21,0.3,0.3,3.15,4.427083333333333e-05,3.3637
2009-04-22,0.25,0.25,3.17,4.242424242424243e-05,3.3709
2009-04-23,0.28,0.28,3.18,4.811183732752359e-05,3.36145
2009-04-24,0.28,0.28,3.19,4.981481481481481e-05,3.35604
2009-04-25,0.1,0.1,3.1,4.340277777777776e-05,3.35604
2009-04-26,0.25,0.25,3.1,4.969765684051398e-05,3.35604
2009-04-27,0.25,0.25,3.2,5.000000000000001e-05,3.41585
2009-04-28,0.25,0.25,3.25,4.377104377104377e-05,3.39197
2009-04-29,0.2,0.2,3.45,6.73076923076923e-05,3.2796
2009-04-30,0.11,0.11,3.35,6.107026143790851e-05,3.25623
2009-05-01,0.2,0.2,3.4,4.861111111111112e-05,3.26759
2009-05-02,0.1,0.1,3.4,4.861111111111112e-05,3.26759
2009-05-03,0.25,0.25,3.4,5.536659108087681e-05,3.26759
2009-05-04,0.2,0.2,3.45,4.9479166666666665e-05,3.23411
2009-05-05,0.2,0.2,3.48,5.000000000000001e-05,3.2244
2009-05-06,0.15,0.15,3.49,4.781144781144783e-05,3.26621
2009-05-07,0.15,0.15,3.57,4.915824915824917e-05,3.19827
2009-05-08,0.2,0.2,3.6,5.74074074074074e-05,3.1583
2009-05-09,0.2,0.2,3.58,5.818318318318319e-05,3.1583
2009-05-10,0.3,0.3,3.58,5.592105263157895e-05,3.1583
2009-05-11,0.2,0.2,3.65,5.833333333333333e-05,3.16784
2009-05-12,0.09,0.09,3.76,6.0961968680089485e-05,3.19405
2009-05-13,0.24,0.24,3.68,5.9470544369873226e-05,3.18654
2009-05-14,0.1,0.1,3.63,5.796296296296296e-05,3.2664
2009-05-15,0.1,0.1,3.76,6.037037037037037e-05,3.26555
2009-05-16,0.2,0.2,3.67,6.488095238095238e-05,3.26555
2009-05-17,0.25,0.25,3.67,6.046863189720333e-05,3.26555
2009-05-18,0.2,0.2,3.66,5.851851851851853e-05,3.24609
2009-05-19,0.18,0.18,3.85,5.241402116402116e-05,3.1877
2009-05-20,0.18,0.18,3.87,6.616512345679013e-05,3.1264
2009-05-21,0.23,0.23,3.8,6.23123123123123e-05,3.13891
2009-05-22,0.09,0.09,3.82,7.213930348258706e-05,3.11079
2009-05-23,0.1,0.1,3.68,5.347222222222222e-05,3.11079
2009-05-24,0.2,0.2,3.68,5.888888888888888e-05,3.11079
2009-05-25,0.2,0.2,3.65,5.833333333333333e-05,3.12416
2009-05-26,0.11,0.11,3.14,4.838116261957322e-05,3.13698
2009-05-27,0.24,0.24,3.24,5.401234567901235e-05,3.15053
2009-05-28,0.09,0.09,3.6,5.7979120059656974e-05,3.20265
2009-05-29,0.1,0.1,3.5,5.555555555555556e-05,3.15294
2009-05-30,0.1,0.1,3.3,4.687499999999999e-05,3.15294
2009-05-31,0.3,0.3,3.3,5.080409356725146e-05,3.15294
2009-06-01,0.1,0.1,3.65,5.833333333333333e-05,3.09026
2009-06-02,0.23,0.23,3.58,5.647534952170714e-05,3.11055
2009-06-03,0.1,0.1,3.66,5.851851851851853e-05,3.0975
2009-06-04,0.2,0.2,3.67,5.87037037037037e-05,3.15635
2009-06-05,0.1,0.1,3.65,6.790123456790125e-05,3.15654
2009-06-06,0.2,0.2,3.3,6.41025641025641e-05,3.15654
2009-06-07,0.3,0.3,3.3,5.080409356725146e-05,3.15654
2009-06-08,0.1,0.1,3.0,4.629629629629629e-05,3.21992
2009-06-09,0.28,0.28,3.3,5.292792792792793e-05,3.17104
2009-06-10,0.23,0.23,3.4,4.957805907172996e-05,3.14538
2009-06-11,0.23,0.23,3.55,5.938697318007662e-05,3.13821
2009-06-12,0.11,0.11,3.4,5.316409124356145e-05,3.1499
2009-06-13,0.1,0.1,3.48,5.000000000000001e-05,3.1499
2009-06-14,0.2,0.2,3.48,4.54248366013072e-05,3.1499
2009-06-15,0.23,0.23,3.54,6.0411810411810414e-05,3.17809
2009-06-16,0.2,0.2,3.5,6.150793650793651e-05,3.23752
2009-06-17,0.25,0.25,3.54,5.919540229885057e-05,3.23407
2009-06-18,0.2,0.2,3.55,6.25e-05,3.23107
2009-06-19,0.26,0.26,3.61,6.638071895424836e-05,3.20576
2009-06-20,0.2,0.2,3.53,6.21031746031746e-05,3.20576
2009-06-21,0.1,0.1,3.53,5.086805555555554e-05,3.20576
2009-06-22,0.2,0.2,3.45,5.462962962962963e-05,3.23012
2009-06-23,0.25,0.25,3.35,5.555555555555556e-05,3.21875
2009-06-24,0.25,0.25,3.41,5.670498084291188e-05,3.20163
2009-06-25,0.2,0.2,3.35,5.853174603174603e-05,3.19587
2009-06-26,0.25,0.25,3.36,5.57471264367816e-05,3.17301
2009-06-27,0.1,0.1,3.25,4.600694444444445e-05,3.17301
2009-06-28,0.3,0.3,3.25,5.092592592592593e-05,3.17301
2009-06-29,0.3,0.3,3.42,5.407407407407408e-05,3.17089
2009-06-30,0.24,0.24,3.42,4.8481711525189786e-05,3.13816
2009-07-01,0.2,0.2,3.4,5.952380952380954e-05,3.06328
2009-07-02,0.25,0.25,3.39,4.190476190476192e-05,3.07174
2009-07-03,0.25,0.25,3.35,5.555555555555556e-05,3.08775
2009-07-04,0.1,0.1,3.2,4.513888888888889e-05,3.08775
2009-07-05,0.2,0.2,3.2,6.196581196581198e-05,3.08775
2009-07-06,0.2,0.2,3.4,5.952380952380954e-05,3.0997
2009-07-07,0.25,0.25,3.35,4.126984126984126e-05,3.10631
2009-07-08,0.2,0.2,3.12,5.3968253968253975e-05,3.1592
2009-07-09,0.2,0.2,3.3,5.753968253968254e-05,3.08626
2009-07-10,0.23,0.23,3.31,4.264705882352942e-05,3.10435
2009-07-11,0.1,0.1,3.35,4.7743055555555545e-05,3.10435
2009-07-12,0.1,0.1,3.35,4.7743055555555545e-05,3.10435
2009-07-13,0.2,0.2,3.4,5.952380952380954e-05,3.11615
2009-07-14,0.15,0.15,3.29,4.670138888888888e-05,3.06608
2009-07-15,0.25,0.25,3.3,4.461279461279461e-05,3.02246
2009-07-16,0.22,0.22,3.24,5.5164319248826304e-05,3.01273
2009-07-17,0.28,0.28,3.3,6.41025641025641e-05,3.04242
2009-07-18,0.1,0.1,3.2,4.513888888888889e-05,3.04242
2009-07-19,0.2,0.2,3.2,5.5555555555555565e-05,3.04242
2009-07-20,0.2,0.2,3.05,5.2579365079365074e-05,2.9722
2009-07-21,0.22,0.22,3.03,4.837490551776265e-05,2.97461
2009-07-22,0.2,0.2,2.89,4.940476190476192e-05,2.98045
2009-07-23,0.2,0.2,3.0,5.158730158730159e-05,2.94746
2009-07-24,0.24,0.24,3.02,4.976851851851852e-05,2.92348
2009-07-25,0.1,0.1,2.97,4.1145833333333335e-05,2.92348
2009-07-26,0.22,0.22,2.97,4.72411186696901e-05,2.92348
2009-07-27,0.2,0.2,3.02,5.1984126984126985e-05,2.89699
2009-07-28,0.25,0.25,3.0,3.956228956228956e-05,2.90232
2009-07-29,0.2,0.2,3.01,5.178571428571429e-05,2.94036
2009-07-30,0.2,0.2,3.1,5.357142857142856e-05,2.93793
2009-07-31,0.25,0.25,3.19,4.276094276094276e-05,2.8771
2009-08-01,0.2,0.2,3.2,5.5555555555555565e-05,2.8771
2009-08-02,0.2,0.2,3.2,6.196581196581198e-05,2.8771
2009-08-03,0.2,0.2,3.18,5.515873015873016e-05,2.82072
2009-08-04,0.2,0.2,3.15,4.427083333333333e-05,2.82689
2009-08-05,0.26,0.26,3.08,4.984779299847793e-05,2.83693
2009-08-06,0.2,0.2,3.1,3.9215686274509805e-05,2.84116
2009-08-07,0.22,0.22,3.13,6.255468066491688e-05,2.85878
2009-08-08,0.2,0.2,3.2,6.196581196581198e-05,2.85878
2009-08-09,0.2,0.2,3.2,5.5555555555555565e-05,2.85878
2009-08-10,0.2,0.2,3.2,4.513888888888889e-05,2.86836
2009-08-11,0.25,0.25,3.1,4.124579124579125e-05,2.90384
2009-08-12,0.2,0.2,3.12,4.374999999999999e-05,2.8996
2009-08-13,0.2,0.2,3.13,4.392361111111111e-05,2.86823
2009-08-14,0.2,0.2,3.17,5.496031746031746e-05,2.87799
2009-08-15,0.2,0.2,3.1,5.982905982905982e-05,2.87799
2009-08-16,0.25,0.25,3.1,5.357142857142856e-05,2.87799
2009-08-17,0.2,0.2,3.21,5.5753968253968254e-05,2.9214
2009-08-18,0.2,0.2,3.22,5.037037037037039e-05,2.93041
2009-08-19,0.2,0.2,3.24,5.074074074074074e-05,2.89997
2009-08-20,0.2,0.2,3.25,6.303418803418804e-05,2.89447
2009-08-21,0.2,0.2,3.31,5.773809523809526e-05,2.83487
2009-08-22,0.2,0.2,3.1,5.982905982905982e-05,2.83487
2009-08-23,0.2,0.2,3.1,5.982905982905982e-05,2.83487
2009-08-24,0.2,0.2,3.1,5.357142857142856e-05,2.83422
2009-08-25,0.22,0.22,2.6,4.264475743348983e-05,2.83081
2009-08-26,0.15,0.15,2.87,5.491452991452992e-05,2.83606
2009-08-27,0.2,0.2,2.87,4.388888888888889e-05,2.84581
2009-08-28,0.22,0.22,3.03,3.441358024691357e-05,2.82983
2009-08-29,0.2,0.2,3.05,5.876068376068376e-05,2.82983
2009-08-30,0.2,0.2,3.05,5.876068376068376e-05,2.82983
2009-08-31,0.19,0.19,3.12,5.575831305758313e-05,2.83619
2009-09-01,0.2,0.2,3.19,5.656199677938807e-05,2.8342
2009-09-02,0.2,0.2,3.2,5.5555555555555565e-05,2.89753
2009-09-03,0.2,0.2,3.25,4.600694444444445e-05,2.86755
2009-09-04,0.18,0.18,3.25,6.4453125e-05,2.83196
2009-09-05,0.2,0.2,3.15,6.089743589743591e-05,2.83196
2009-09-06,0.2,0.2,3.15,6.089743589743591e-05,2.83196
2009-09-07,0.2,0.2,3.24,4.583333333333333e-05,2.84804
2009-09-08,0.2,0.2,3.16,3.8253968253968256e-05,2.80519
2009-09-09,0.2,0.2,3.18,3.708876474239602e-05,2.81385
2009-09-10,0.19,0.19,3.19,5.0335570469798656e-05,2.81597
2009-09-11,0.21,0.21,3.22,3.882575757575758e-05,2.82639
2009-09-12,0.18,0.18,3.05,6.0112847222222224e-05,2.82639
2009-09-13,0.18,0.18,3.05,6.0112847222222224e-05,2.82639
2009-09-14,0.2,0.2,3.16,3.940568475452197e-05,2.85383
2009-09-15,0.15,0.15,3.21,6.967592592592592e-05,2.8171
2009-09-16,0.19,0.19,3.16,4.977628635346756e-05,2.78868
2009-09-17,0.23,0.23,3.19,3.835227272727272e-05,2.76774
2009-09-18,0.23,0.23,3.17,3.766478342749529e-05,2.78418
2009-09-19,0.21,0.21,3.0,5.046948356807512e-05,2.78418
2009-09-20,0.21,0.21,3.15,5.340375586854461e-05,2.78418
2009-09-21,0.19,0.19,3.11,4.8844146159582384e-05,2.80403
2009-09-22,0.2,0.2,2.9,4.960317460317461e-05,2.79832
2009-09-23,0.18,0.18,3.05,4.823573573573574e-05,2.80309
2009-09-24,0.21,0.21,3.03,3.58270202020202e-05,2.80681
2009-09-25,0.19,0.19,3.01,4.697986577181208e-05,2.83412
2009-09-26,0.21,0.21,2.9,4.851330203442879e-05,2.83412
2009-09-27,0.22,0.22,2.9,5.752405949256342e-05,2.83412
2009-09-28,0.19,0.19,3.05,3.8011695906432746e-05,2.84857
2009-09-29,0.2,0.2,3.06,5.897435897435899e-05,2.85835
2009-09-30,0.21,0.21,3.16,4.67741935483871e-05,2.86102
2009-10-01,0.19,0.19,3.21,4.142011834319527e-05,2.87234
2009-10-02,0.19,0.19,3.24,4.232804232804232e-05,2.86625
2009-10-03,0.21,0.21,3.15,5.3979511426319947e-05,2.86625
2009-10-04,0.2,0.2,3.15,5.456349206349208e-05,2.86625
2009-10-05,0.18,0.18,3.14,6.206597222222224e-05,2.84645
2009-10-06,0.19,0.19,3.19,5.0335570469798656e-05,2.82522
2009-10-07,0.21,0.21,3.16,5.2469135802469146e-05,2.837
2009-10-08,0.21,0.21,3.19,5.304783950617283e-05,2.84335
2009-10-09,0.18,0.18,3.17,5.739379084967321e-05,2.86686
2009-10-10,0.19,0.19,3.0,5.835486649440137e-05,2.86686
2009-10-11,0.2,0.2,3.0,5.273752012882449e-05,2.86686
2009-10-12,0.18,0.18,3.15,6.228298611111111e-05,2.84236
2009-10-13,0.2,0.2,3.13,5.979643765903307e-05,2.82976
2009-10-14,0.19,0.19,3.13,4.303840877914952e-05,2.80601
2009-10-15,0.18,0.18,3.15,5.575684380032208e-05,2.78941
2009-10-16,0.16,0.16,3.17,4.944444444444444e-05,2.79418
2009-10-17,0.19,0.19,3.15,5.515587529976019e-05,2.79418
2009-10-18,0.19,0.19,3.15,5.515587529976019e-05,2.79418
2009-10-19,0.18,0.18,3.18,5.636070853462159e-05,2.77293
2009-10-20,0.19,0.19,3.14,4.320987654320988e-05,2.76722
2009-10-21,0.19,0.19,3.14,5.320813771517999e-05,2.75737
2009-10-22,0.19,0.19,3.0,4.1666666666666665e-05,2.76313
2009-10-23,0.15,0.15,3.08,5.0383141762452114e-05,2.74805
2009-10-24,0.2,0.2,3.1,5.475040257648953e-05,2.74805
2009-10-25,0.2,0.2,3.1,5.357142857142856e-05,2.74805
2009-10-26,0.19,0.19,3.11,5.262128325508606e-05,2.74874
2009-10-27,0.19,0.19,3.07,4.200960219478738e-05,2.80627
2009-10-28,0.2,0.2,3.04,5.35426731078905e-05,2.83379
2009-10-29,0.17,0.17,3.1,6.189851268591425e-05,2.83374
2009-10-30,0.18,0.18,3.11,6.504065040650405e-05,2.83942
2009-10-31,0.15,0.15,3.15,6.444444444444446e-05,2.83942
2009-11-01,0.15,0.15,3.15,6.444444444444446e-05,2.83942
2009-11-02,0.18,0.18,3.1,5.475040257648953e-05,2.85978
2009-11-03,0.15,0.15,3.11,6.355555555555554e-05,2.88799
2009-11-04,0.13,0.13,3.19,6.684733514001806e-05,2.83663
2009-11-05,0.18,0.18,3.13,5.657679738562092e-05,2.8412
2009-11-06,0.18,0.18,3.17,5.615942028985507e-05,2.82331
2009-11-07,0.15,0.15,3.15,5.456349206349208e-05,2.82331
2009-11-08,0.23,0.23,3.15,5.515587529976019e-05,2.82331
2009-11-09,0.18,0.18,3.18,5.636070853462159e-05,2.78665
2009-11-10,0.17,0.17,3.18,6.364829396325459e-05,2.7743
2009-11-11,0.2,0.2,3.15,5.456349206349208e-05,2.73872
2009-11-12,0.15,0.15,3.2,5.5555555555555565e-05,2.74822
2009-11-13,0.17,0.17,3.2,6.408573928258968e-05,2.71577
2009-11-14,0.18,0.18,3.16,5.7189542483660136e-05,2.71577
2009-11-15,0.22,0.22,3.16,5.535571542765788e-05,2.71577
2009-11-16,0.16,0.16,3.16,4.5824486907289465e-05,2.71075
2009-11-17,0.15,0.15,3.2,5.5555555555555565e-05,2.72178
2009-11-18,0.17,0.17,3.17,5.802469135802468e-05,2.73076
2009-11-19,0.15,0.15,3.2,5.5555555555555565e-05,2.7499
2009-11-20,0.17,0.17,3.27,5.755395683453236e-05,2.76063
2009-11-21,0.15,0.15,2.95,6e-05,2.76063
2009-11-22,0.15,0.15,2.95,6e-05,2.76063
2009-11-23,0.17,0.17,2.5,4.370915032679739e-05,2.74223
2009-11-24,0.15,0.15,2.76,4.682539682539683e-05,2.74209
2009-11-25,0.17,0.17,2.77,5.46806649168854e-05,2.70135
2009-11-26,0.2,0.2,2.75,3.9426523297491045e-05,2.71136
2009-11-27,0.18,0.18,3.09,5.454911433172303e-05,2.74314
2009-11-28,0.15,0.15,3.0,6.111111111111112e-05,2.74314
2009-11-29,0.15,0.15,3.0,6.111111111111112e-05,2.74314
2009-11-30,0.17,0.17,3.0,5.215827338129496e-05,2.73763
2009-12-01,0.16,0.16,3.1,5.59640522875817e-05,2.71785
2009-12-02,0.2,0.2,3.08,4.350104821802936e-05,2.71194
2009-12-03,0.17,0.17,3.06,5.576131687242799e-05,2.69989
2009-12-04,0.25,0.25,3.07,5.986218776916452e-05,2.69895
2009-12-05,0.24,0.24,2.95,5.9303350970017634e-05,2.69895
2009-12-06,0.15,0.15,2.95,5.05952380952381e-05,2.69895
2009-12-07,0.16,0.16,3.06,5.514705882352943e-05,2.71159
2009-12-08,0.15,0.15,2.85,4.861111111111112e-05,2.73452
2009-12-09,0.17,0.17,2.95,5.861767279090114e-05,2.78694
2009-12-10,0.18,0.18,2.97,5.213365539452497e-05,2.79617
2009-12-11,0.32,0.32,2.95,4.841820987654321e-05,2.79712
2009-12-12,0.15,0.15,2.5,5e-05,2.79712
2009-12-13,0.15,0.15,2.5,5e-05,2.79712
2009-12-14,0.15,0.15,2.92,5.000000000000001e-05,2.79275
2009-12-15,0.15,0.15,2.96,5.07936507936508e-05,2.83094
2009-12-16,0.2,0.2,2.95,4.079861111111112e-05,2.84944
2009-12-17,0.15,0.15,2.97,5.09920634920635e-05,2.90017
2009-12-18,0.15,0.15,2.98,5.1190476190476193e-05,2.88952
2009-12-19,0.17,0.17,2.77,4.979423868312756e-05,2.88952
2009-12-20,0.15,0.15,2.77,5.949074074074073e-05,2.88952
2009-12-21,0.18,0.18,3.15,5.761316872427983e-05,2.87816
2009-12-22,0.15,0.15,2.9,4.960317460317461e-05,2.91194
2009-12-23,0.15,0.15,2.8,4.761904761904762e-05,2.89192
2009-12-24,0.15,0.15,2.92,5.000000000000001e-05,2.85585
2009-12-25,0.15,0.15,3.0,5.158730158730159e-05,2.85585
2009-12-26,0.17,0.17,3.0,5.452674897119341e-05,2.85585
2009-12-27,0.16,0.16,3.0,5.392156862745099e-05,2.85585
2009-12-28,0.15,0.15,3.0,6.111111111111112e-05,2.86583
2009-12-29,0.15,0.15,3.0,5.452674897119341e-05,2.86086
2009-12-30,0.15,0.15,3.31,5.773809523809526e-05,2.86918
2009-12-31,0.15,0.15,3.3,6.203007518796992e-05,2.83648
2010-01-01,0.15,0.15,3.35,6.888888888888888e-05,2.83648
2010-01-02,0.15,0.15,3.35,6.888888888888888e-05,2.83648
2010-01-03,0.15,0.15,3.35,6.888888888888888e-05,2.83648
2010-01-04,0.16,0.16,3.2,6.481481481481482e-05,2.82322
2010-01-05,0.18,0.18,2.85,3.550295857988166e-05,2.80763
2010-01-06,0.21,0.21,2.86,4.7730829420970265e-05,2.82843
2010-01-07,0.16,0.16,2.92,4.944838455476754e-05,2.83881
2010-01-08,0.15,0.15,2.85,5.4487179487179495e-05,2.78887
2010-01-09,0.15,0.15,2.94,5.977777777777778e-05,2.78887
2010-01-10,0.15,0.15,2.94,4.617117117117118e-05,2.78887
2010-01-11,0.16,0.16,2.9,5.820105820105821e-05,2.78408
2010-01-12,0.19,0.19,3.17,5.437352245862884e-05,2.79351
2010-01-13,0.16,0.16,3.01,5.12214342001576e-05,2.77248
2010-01-14,0.17,0.17,2.77,3.76736111111111e-05,2.77381
2010-01-15,0.14,0.14,2.77,4.756195043964827e-05,2.78447
2010-01-16,0.15,0.15,2.86,4.139784946236559e-05,2.78447
2010-01-17,0.15,0.15,2.86,5.800000000000001e-05,2.78447
2010-01-18,0.16,0.16,2.81,5.490451388888888e-05,2.78346
2010-01-19,0.19,0.19,3.02,5.1984126984126985e-05,2.77724
2010-01-20,0.16,0.16,2.93,5.750868055555556e-05,2.81719
2010-01-21,0.15,0.15,2.87,5.491452991452992e-05,2.8572
2010-01-22,0.14,0.14,3.01,6.205197132616488e-05,2.86245
2010-01-23,0.16,0.16,2.83,5.665784832451499e-05,2.86245
2010-01-24,0.15,0.15,2.83,5.7333333333333336e-05,2.86245
2010-01-25,0.14,0.14,3.05,6.294802867383512e-05,2.85769
2010-01-26,0.14,0.14,2.86,5.869175627240143e-05,2.88158
2010-01-27,0.18,0.18,3.08,5.375699440447642e-05,2.89214
2010-01-28,0.14,0.14,2.85,3.948287910552062e-05,2.89099
2010-01-29,0.16,0.16,2.89,4.104741684359519e-05,2.89033
2010-01-30,0.15,0.15,2.82,5.711111111111111e-05,2.89033
2010-01-31,0.16,0.16,2.82,5.64373897707231e-05,2.89033
2010-02-01,0.17,0.17,3.07,5.986218776916452e-05,2.84986
2010-02-02,0.16,0.16,3.15,4.659498207885305e-05,2.83881
2010-02-03,0.15,0.15,2.94,4.237891737891738e-05,2.8257
2010-02-04,0.15,0.15,2.95,4.21089879688606e-05,2.88008
2010-02-05,0.15,0.15,3.13,4.529370134465676e-05,2.95272
2010-02-06,0.05,0.05,3.0,5.452674897119341e-05,2.95272
2010-02-07,0.23,0.23,3.0,5.902777777777777e-05,2.95272
2010-02-08,0.15,0.15,3.1,5.535279805352797e-05,2.96913
2010-02-09,0.17,0.17,3.11,5.67901234567901e-05,2.92607
2010-02-10,0.12,0.12,3.1,5.850168350168348e-05,2.92919
2010-02-11,0.08,0.08,3.09,5.7644110275689214e-05,2.92429
2010-02-12,0.15,0.15,3.13,6.4e-05,2.9195
2010-02-13,0.08,0.08,3.05,5.680868838763576e-05,2.9195
2010-02-14,0.1,0.1,3.05,5.555555555555554e-05,2.9195
2010-02-15,0.1,0.1,3.13,5.720164609053497e-05,2.94301
2010-02-16,0.15,0.15,3.19,5.717761557177614e-05,2.88316
2010-02-17,0.06,0.06,3.0,5.63973063973064e-05,2.88039
2010-02-18,0.1,0.1,3.25,5.967078189300411e-05,2.92258
2010-02-19,0.15,0.15,3.06,4.315164220824599e-05,2.89599
2010-02-20,0.08,0.08,3.17,5.615942028985507e-05,2.89599
2010-02-21,0.12,0.12,3.17,5.802469135802468e-05,2.89599
2010-02-22,0.15,0.15,3.12,4.9549549549549546e-05,2.89862
2010-02-23,0.08,0.08,3.09,5.7644110275689214e-05,2.88451
2010-02-24,0.15,0.15,3.12,6.377777777777778e-05,2.92116
2010-02-25,0.08,0.08,2.96,5.492898913951544e-05,2.91862
2010-02-26,0.08,0.08,2.96,5.492898913951544e-05,2.867
2010-02-27,0.08,0.08,3.08,5.7435254803675854e-05,2.867
2010-02-28,0.16,0.16,3.08,6.216931216931218e-05,2.867
2010-03-01,0.1,0.1,3.11,5.67901234567901e-05,2.87676
2010-03-02,0.09,0.09,3.12,5.892255892255892e-05,2.8667
2010-03-03,0.08,0.08,3.0,5.576441102756892e-05,2.83782
2010-03-04,0.1,0.1,3.11,5.67901234567901e-05,2.84536
2010-03-05,0.14,0.14,3.14,6.49641577060932e-05,2.81474
2010-03-06,0.1,0.1,3.1,5.785296574770258e-05,2.81474
2010-03-07,0.1,0.1,3.15,5.889724310776943e-05,2.81474
2010-03-08,0.1,0.1,3.15,5.761316872427983e-05,2.82093
2010-03-09,0.15,0.15,3.01,6.133333333333332e-05,2.83669
2010-03-10,0.17,0.17,2.98,5.927384076990376e-05,2.83091
2010-03-11,0.17,0.17,3.15,6.299212598425197e-05,2.84209
2010-03-12,0.18,0.18,3.17,4.372427983539095e-05,2.79544
2010-03-13,0.09,0.09,3.18,5.887230514096184e-05,2.79544
2010-03-14,0.09,0.09,3.18,5.887230514096184e-05,2.79544
2010-03-15,0.11,0.11,3.18,5.887230514096184e-05,2.81883
2010-03-16,0.2,0.2,3.13,5.416666666666667e-05,2.79918
2010-03-17,0.2,0.2,3.0,5.769230769230768e-05,2.79446
2010-03-18,0.21,0.21,3.26,4.265873015873015e-05,2.81252
2010-03-19,0.2,0.2,3.23,6.260683760683763e-05,2.84193
2010-03-20,0.1,0.1,3.05,5.555555555555554e-05,2.84193
2010-03-21,0.1,0.1,3.05,5.555555555555554e-05,2.84193
2010-03-22,0.13,0.13,3.05,5.3743961352657e-05,2.86071
2010-03-23,0.2,0.2,2.87,3.6593479707252166e-05,2.86233
2010-03-24,0.21,0.21,2.87,3.472222222222222e-05,2.88541
2010-03-25,0.17,0.17,3.05,4.8752834467120176e-05,2.89532
2010-03-26,0.22,0.22,2.85,3.513071895424836e-05,2.87815
2010-03-27,0.14,0.14,3.12,5.1697530864197534e-05,2.87815
2010-03-28,0.14,0.14,3.15,5.2276234567901234e-05,2.87815
2010-03-29,0.18,0.18,3.12,6.163194444444444e-05,2.87241
2010-03-30,0.22,0.22,3.14,3.986928104575164e-05,2.86126
2010-03-31,0.19,0.19,3.19,6.386701662292212e-05,2.84115
2010-04-01,0.22,0.22,3.21,4.267068273092368e-05,2.82549
2010-04-02,0.2,0.2,3.2,6.196581196581198e-05,2.81984
2010-04-03,0.19,0.19,3.2,6.336805555555555e-05,2.81984
2010-04-04,0.11,0.11,3.2,5.800653594771244e-05,2.81984
2010-04-05,0.22,0.22,3.2,4.208250166334e-05,2.83396
2010-04-06,0.22,0.22,3.25,4.249338624338624e-05,2.84752
2010-04-07,0.22,0.22,3.03,3.96586345381526e-05,2.85497
2010-04-08,0.22,0.22,3.03,4.996141975308641e-05,2.87085
2010-04-09,0.24,0.24,3.18,4.133597883597883e-05,2.82118
2010-04-10,0.13,0.13,3.2,5.438184663536776e-05,2.82118
